1257,336851.3917,3063531.242
1258,336836.0514,3063535.4
1259,336822.9188,3063538.961
1260,337218.6976,3063541.986
1261,336305.9926,3063542.252
1262,336796.3857,3063545.609
1263,336779.2115,3063549.768
1264,337238.4936,3063554.661
1265,336311.6768,3063564.734
1266,337252.1303,3063566.103
1267,336544.2568,3063576.222
1268,336546.5467,3063576.398
1269,337266.2894,3063577.926
1270,336518.3143,3063583.861
1271,336505.4276,3063587.449
1272,336505.2212,3063587.503
1273,336319.8514,3063591.271
1274,337283.9754,3063592.704
1275,336483.4331,3063593.138
1276,337287.3054,3063596.344
1277,336323.6609,3063602.927
1278,337297.4254,3063607.408
1279,336555.4024,3063612.204
1280,336405.8572,3063615.774
1281,336327.6821,3063615.885
1282,337313.7759,3063624.722
1283,336330.3937,3063624.868
1284,336331.9584,3063628.779
1285,336338.752,3063632.467
1286,336343.7448,3063634.027
1287,337329.9296,3063640.227
1288,337342.2024,3063658.214
1289,337353.8759,3063677.279
1290,337364.3097,3063695.788
1291,337375.0321,3063715.428
1292,337385.5828,3063736.34
1293,337394.7816,3063754.573
1294,337403.9639,3063772.461
1295,337411.7444,3063787.144
1296,337423.0405,3063808.541
1297,337435.3169,3063832.546
1298,337448.4472,3063858.163
1299,337460.6622,3063879.729
1300,337472.7386,3063901.769
1301,337484.9174,3063925.212
1302,337494.4841,3063943.536
1303,337508.3811,3063969.782
1304,337518.1806,3063989.301
1305,337521.078,3063995.469
1306,337529.2952,3064012.97
1307,337538.9672,3064032.454
1308,337551.3962,3064056.38
1309,337562.0638,3064077.548
1310,337075.798,3064386.214
1311,336879.0535,3064981.075
1312,336879.1586,3064981.451
1313,337045.7704,3065669.957
1314,337045.3198,3065676.118
1315,337040.2354,3065676.206
2001,336239.7131,3063413.617
2002,336232.6451,3063428.736
2003,336221.8196,3063442.265
2004,336211.0024,3063456.402
2005,336202.6064,3063468.681
2006,336179.4624,3063475.685
2007,336155.6496,3063478.439
2008,336132.4647,3063482.401
2009,336119.6576,3063485.007
2010,336119.3741,3063509.344
2011,336120.9823,3063537.913
2012,336123.0625,3063556.135
2013,336124.5559,3063576.189
2014,336127.3193,3063599.724
2015,336128.2012,3063619.786
2016,336131.5699,3063642.857
2017,336134.2139,3063664.47
2018,336134.3189,3063665.327
2019,336136.3417,3063679.291
2020,336148.9224,3063705.279
2021,336158.3785,3063726.29
2022,336161.0844,3063745.568
2023,336165.6757,3063768.621
2024,336167.1609,3063788.067
2025,336171.6702,3063805.039
2026,336174.3864,3063825.076
2027,336178.3089,3063843.881
2028,336181.0086,3063862.702
2029,336183.2158,3063890.35
2030,336189.6986,3063917.636
2031,336194.2325,3063936.432
2032,336198.2123,3063959.494
2033,336204.8918,3064001.376
2034,336209.4503,3064021.997
2035,336210.242,3064035.368
2036,336182.3587,3064042.283
2037,336154.2837,3064046.311
2038,336132.3063,3064049.041
2039,336098.6959,3064050.711
2040,336076.1317,3064055.273
