Component,Distance
Line.line_lub_9255_9254,8.280265412
Line.line_lub_9255_9256,8.280265412
Line.line_lub_9256_9257,8.312673012000001
Line.line_lub_9257_9258,8.378805012
Line.line_lub_9258_9259,8.486974012000001
Line.line_lub_9259_9260,8.645755012
Line.line_lub_9260_9261,8.660873612
Line.line_lub_9261_9262,8.680154512
Line.line_lub_9261_9289,8.680154512
Line.line_lub_9262_9434,8.918934512
Line.line_lub_9263_9264,9.048615112
Line.line_lub_9264_9265,9.145785312
Line.line_lub_9265_9266,9.163011712
Line.line_lub_9266_9267,9.177495212000002
Line.line_lub_9267_9268,9.277365012000002
Line.line_lub_9268_9269,9.315076012000002
Line.line_lub_9270_9263,8.971995712
Line.line_lub_9270_9271,8.971995712
Line.line_lub_9271_9272,9.152328712
Line.line_lub_9272_9273,9.408235712
Line.line_lub_9273_9274,9.630923712
Line.line_lub_9274_9275,9.654112712
Line.line_lub_9275_9276,9.681573512
Line.line_lub_9276_9277,9.719136212
Line.line_lub_9277_9278,9.742856112
Line.line_lub_9278_9279,9.759036812
Line.line_lub_9279_9284,9.767482022
Line.line_lub_9280_9281,9.823090822
Line.line_lub_9281_9282,9.850132422
Line.line_lub_9282_9283,9.878201222
Line.line_lub_9284_9280,9.806185722
Line.line_lub_9284_9285,9.806185722
Line.line_lub_9285_9286,9.830955521999998
Line.line_lub_9286_9287,9.861143321999998
Line.line_lub_9289_9288,8.734720412
Line.line_lub_9290_9261,8.680154512
Line.line_lub_9290_9474,8.716707612
Line.line_lub_9291_9292,8.797723612
Line.line_lub_9292_9293,8.821271712
Line.line_lub_9293_9294,8.827806442
Line.line_lub_9294_9295,8.864999542
Line.line_lub_9295_9296,8.902050941999999
Line.line_lub_9296_9297,8.956034441999998
Line.line_lub_9297_9298,9.006311141999998
Line.line_lub_9298_9299,9.058925441999998
Line.line_lub_9299_9300,9.097870441999998
Line.line_lub_9301_9302,7.653632612
Line.line_lub_9301_9319,7.653632612
Line.line_lub_9302_9303,7.702989412
Line.line_lub_9303_9304,7.712334702
Line.line_lub_9304_9305,7.749009802
Line.line_lub_9305_9306,7.774098502
Line.line_lub_9306_9507,7.811504902
Line.line_lub_9307_9308,7.830130279
Line.line_lub_9308_9309,7.83053161
Line.line_lub_9309_9310,7.86623141
Line.line_lub_9311_9310,7.90781411
Line.line_lub_9312_9311,7.921877810000001
Line.line_lub_9313_9312,7.978940810000001
Line.line_lub_9314_9313,7.995648810000001
Line.line_lub_9315_9314,8.04472701
Line.line_lub_9316_9315,8.08205481
Line.line_lub_9317_9316,8.121141810000001
Line.line_lub_9318_9301,7.638909212
Line.line_lub_9319_9320,7.754342612
Line.line_lub_9320_9497,7.820158012
Line.line_lub_9322_9103,4.716118752000001
Line.line_lub_9322_9323,4.716118752000001
Line.line_lub_9323_9324,4.792175552000001
Line.line_lub_9324_9325,4.882188952000001
Line.line_lub_9325_9332,4.936373452000001
Line.line_lub_9326_9327,4.999050952
Line.line_lub_9327_9328,5.033717652
Line.line_lub_9328_9329,5.062354452
Line.line_lub_9329_9330,5.063900992
Line.line_lub_9330_9331,5.109722192
Line.line_lub_9332_9326,4.957319852
Line.line_lub_9332_9333,4.957319852
Line.line_lub_9333_9334,4.974448852
Line.line_lub_9334_9335,5.003095752
Line.line_lub_9335_9336,5.062623652
Line.line_lub_9336_9337,5.124276752
Line.line_lub_9337_9020,5.131281882
Line.line_lub_9338_9001,5.152411312
Line.line_lub_9339_9340,5.211616622
Line.line_lub_9340_9341,5.280275122
Line.line_lub_9342_9111,5.225396252
Line.line_lub_9342_9508,5.225396252
Line.line_lub_9343_9344,5.274383122
Line.line_lub_9344_9345,5.320410022
Line.line_lub_9345_9346,5.325356752
Line.line_lub_9346_9347,5.383105952
Line.line_lub_9347_9348,5.428674252
Line.line_lub_9349_9120,5.597802872
Line.line_lub_9349_9350,5.597802872
Line.line_lub_9350_9241,5.627191772
Line.line_lub_9350_9506,5.627191772
Line.line_lub_9351_9352,5.6668736840000005
Line.line_lub_9352_9353,5.747674784000001
Line.line_lub_9353_9418,5.852785784000001
Line.line_lub_9354_9355,5.9130632840000015
Line.line_lub_9355_9356,5.919344104000001
Line.line_lub_9355_9504,5.919344104000001
Line.line_lub_9356_9357,5.966596304000001
Line.line_lub_9357_9358,6.003746704000001
Line.line_lub_9358_9359,6.031608704000001
Line.line_lub_9359_9360,6.032003673000001
Line.line_lub_9360_9361,6.068392173000001
Line.line_lub_9361_9362,6.096140673000002
Line.line_lub_9361_9385,6.096140673000002
Line.line_lub_9362_9363,6.121616873000002
Line.line_lub_9363_9364,6.139792573000001
Line.line_lub_9364_9365,6.166584273000002
Line.line_lub_9365_9366,6.191152673000001
Line.line_lub_9366_9367,6.205759973000001
Line.line_lub_9367_9368,6.2184497730000015
Line.line_lub_9368_9369,6.233794673000001
Line.line_lub_9369_9381,6.258749973000001
Line.line_lub_9370_9371,6.296819173000001
Line.line_lub_9371_9372,6.479086173000002
Line.line_lub_9372_9373,6.492574173000001
Line.line_lub_9373_9374,6.505430373000001
Line.line_lub_9374_9375,6.543893273000001
Line.line_lub_9375_9376,6.565845673000001
Line.line_lub_9376_9377,6.588498473000001
Line.line_lub_9377_9378,6.612519673000001
Line.line_lub_9378_9379,6.656988373000002
Line.line_lub_9379_9380,6.700334373000001
Line.line_lub_9381_9370,6.272110673000001
Line.line_lub_9381_9382,6.272110673000001
Line.line_lub_9382_9383,6.307609073000001
Line.line_lub_9383_9384,6.327528673000001
Line.line_lub_9385_9008,6.121904273000002
Line.line_lub_9385_9386,6.121904273000002
Line.line_lub_9386_9387,6.143994373000002
Line.line_lub_9388_9121,5.826410372000001
Line.line_lub_9388_9389,5.826410372000001
Line.line_lub_9389_9390,5.872547172000001
Line.line_lub_9390_9391,5.904396372000001
Line.line_lub_9391_9392,5.937412772000001
Line.line_lub_9392_9393,5.959633672000001
Line.line_lub_9394_9123,6.133003572000001
Line.line_lub_9394_9395,6.133003572000001
Line.line_lub_9395_9396,6.1477660720000005
Line.line_lub_9396_9397,6.163802372
Line.line_lub_9397_9398,6.182015772
Line.line_lub_9398_9399,6.195338172
Line.line_lub_9400_9125,6.593593772
Line.line_lub_9400_9401,6.593593772
Line.line_lub_9401_9402,6.616069372
Line.line_lub_9402_9403,6.647343972
Line.line_lub_9403_9404,6.683808472
Line.line_lub_9404_9405,6.727295772
Line.line_lub_9405_9406,6.764751771999999
Line.line_lub_9407_9545,1.055029749
Line.line_lub_9407_9546,1.055029749
Line.line_lub_9408_9409,1.130355454
Line.line_lub_9409_9410,1.175168854
Line.line_lub_9410_9411,1.219909554
Line.line_lub_9411_9412,1.261463254
Line.line_lub_9412_9413,1.334047454
Line.line_lub_9413_9414,1.383520654
Line.line_lub_9414_9415,1.428351654
Line.line_lub_9415_9416,1.479512654
Line.line_lub_9416_9417,1.534241554
Line.line_lub_9418_9005,5.866553684000001
Line.line_lub_9418_9354,5.866553684000001
Line.line_lub_9418_9419,5.866553684000001
Line.line_lub_9419_9420,5.884052684000001
Line.line_lub_9420_9006,5.936464084000002
Line.line_lub_9422_9136,9.337084402000002
Line.line_lub_9422_9423,9.337084402000002
Line.line_lub_9423_9424,9.378224602
Line.line_lub_9425_9132,8.934912412
Line.line_lub_9425_9501,8.934912412
Line.line_lub_9426_9427,8.999543752
Line.line_lub_9427_9428,9.011389952
Line.line_lub_9430_9431,8.838855912
Line.line_lub_9431_9432,8.918282412
Line.line_lub_9432_9433,9.086858412
Line.line_lub_9434_9509,9.001165112
Line.line_lub_9434_9510,9.001165112
Line.line_lub_9435_9436,9.007505145
Line.line_lub_9436_9451,9.056709545000002
Line.line_lub_9437_9438,9.294841045000002
Line.line_lub_9438_9014,9.524947045
Line.line_lub_9439_9446,9.849618045
Line.line_lub_9440_9441,10.055432545000002
Line.line_lub_9441_9442,10.102416045000002
Line.line_lub_9442_9443,10.123777945000002
Line.line_lub_9443_9444,10.155407045000002
Line.line_lub_9444_9445,10.180217545
Line.line_lub_9446_9440,9.937607545000002
Line.line_lub_9446_9447,9.937607545000002
Line.line_lub_9447_9448,9.957818345000002
Line.line_lub_9448_9449,9.972908645000002
Line.line_lub_9449_9450,9.987763245000002
Line.line_lub_9451_9023,9.124781045000002
Line.line_lub_9451_9437,9.124781045000002
Line.line_lub_9452_9453,9.346901445000002
Line.line_lub_9453_9454,9.414999145
Line.line_lub_9454_9455,9.462689145
Line.line_lub_9455_9456,9.488203545
Line.line_lub_9456_9457,9.525886845
Line.line_lub_9457_9458,9.588023045
Line.line_lub_9458_9459,9.625044745
Line.line_lub_9459_9460,9.690331645
Line.line_lub_9460_9461,9.732425245
Line.line_lub_9461_9462,9.806338945
Line.line_lub_9462_9463,9.836509745
Line.line_lub_9463_9017,9.871961645
Line.line_lub_9463_9464,9.871961645
Line.line_lub_9464_9465,9.924728745
Line.line_lub_9465_9466,9.964368645
Line.line_lub_9466_9467,10.086445645
Line.line_lub_9467_9468,10.180650445
Line.line_lub_9468_9469,10.198757445000002
Line.line_lub_9469_9470,10.309703445000002
Line.line_lub_9470_9471,10.403325745000002
Line.line_lub_9471_9472,10.437220245000002
Line.line_lub_9472_9473,10.440642265000005
Line.line_lub_9474_9291,8.757832012
Line.line_lub_9474_9475,8.757832012
Line.line_lub_9475_9476,8.790508912
Line.line_lub_9476_9477,8.816257212
Line.line_lub_9478_9479,5.653880581
Line.line_lub_9479_9480,5.695526181
Line.line_lub_9480_9481,5.738317481
Line.line_lub_9481_9482,5.807118681
Line.line_lub_9482_9483,5.8477828810000005
Line.line_lub_9483_9484,5.895653281
Line.line_lub_9485_9394,6.098273372
Line.line_lub_9485_9486,6.098273372
Line.line_lub_9486_9487,6.142005772
Line.line_lub_9488_9318,7.628524412
Line.line_lub_9488_9489,7.628524412
Line.line_lub_9489_9490,7.672850312
Line.line_lub_9490_9491,7.717167512
Line.line_lub_9491_9492,7.756499012
Line.line_lub_9492_9493,7.810820712
Line.line_lub_9493_9494,7.861614011999999
Line.line_lub_9495_9478,5.653747472
Line.line_lub_9495_9505,5.653747472
Line.line_lub_9496_9321,7.878285442
Line.line_lub_9497_9496,7.868406212
Line.line_lub_9498_9343,5.262209222
Line.line_lub_9499_9009,16.732267041999997
Line.line_lub_9500_9013,10.661195519
Line.line_lub_9501_9426,8.935798751999998
Line.line_lub_9502_9425,8.824143412
Line.line_lub_9504_9022,5.921339614000002
Line.line_lub_9505_9351,5.653756384
Line.line_lub_9506_9495,5.653719472
Line.line_lub_9507_9307,7.830087502
Line.line_lub_9508_9498,5.226792422
Line.line_lub_9509_9016,9.004671772
Line.line_lub_9510_9435,9.007343262
Line.line_lub_9511_9002,5.157534465
Line.line_lub_9512_9019,3.184332652
Line.line_lub_9513_9079,3.1147019520000003
Line.line_lub_9514_9078,3.020620252
Line.line_lub_9515_9514,2.933328252
Line.line_lub_9516_9076,2.871230662
Line.line_lub_9517_9516,2.858928262
Line.line_lub_9518_9075,2.858314786
Line.line_lub_9519_9518,2.857813802
Line.line_lub_9520_9072,2.6601321120000003
Line.line_lub_9521_9070,2.493118352
Line.line_lub_9522_9069,2.3654989520000003
Line.line_lub_9523_9068,2.346347944
Line.line_lub_9524_9067,2.244038544
Line.line_lub_9525_9524,2.135529544
Line.line_lub_9526_9066,2.131020094
Line.line_lub_9527_9064,2.009556534
Line.line_lub_9528_9059,1.7880967289999996
Line.line_lub_9529_9057,1.7305555989999997
Line.line_lub_9530_9055,1.6518015989999997
Line.line_lub_9531_9530,1.6505019189999997
Line.line_lub_9532_9004,1.5971197489999995
Line.line_lub_9533_9532,1.5970823379999994
Line.line_lub_9534_9533,1.5969304189999995
Line.line_lub_9535_9053,1.5744847189999995
Line.line_lub_9536_9052,1.5738112659999997
Line.line_lub_9537_9536,1.5736661919999997
Line.line_lub_9538_9050,1.4009454919999995
Line.line_lub_9539_9538,1.3273491919999998
Line.line_lub_9540_9049,1.3241074789999998
Line.line_lub_9541_9018,1.26770701
Line.line_lub_9542_9048,1.2595496789999998
Line.line_lub_9543_9045,1.17643531
Line.line_lub_9544_9044,1.10371331
Line.line_lub_9545_9544,1.05545641
Line.line_lub_9546_9547,1.055280515
Line.line_lub_9547_9548,1.064155465
Line.line_lub_9548_9408,1.064522754
Line.line_lub_9549_9043,0.987571379
Line.line_lub_9550_9549,0.7783593790000001
Line.line_lub_9551_9042,0.7678713490000001
Line.line_lub_9552_9039,0.627825049
Line.line_lub_9553_9038,0.529081649
Line.line_lub_9554_9037,0.52749174
Line.line_lub_9555_9036,0.49666034
Line.line_lub_9556_9034,0.37940287
Line.line_lub_9557_9556,0.36732017
Line.line_lub_9558_9032,0.3321709
Line.line_lub_9559_9558,0.2874204
Line.line_lub_9560_9030,0.2314975799999999
Line.line_lub_9561_9029,0.2087120599999999
Line.line_lub_9562_9561,0.1744295599999999
Line.line_lub_9563_9562,0.16423816
Line.line_lub_9564_9028,0.16062035
Line.line_lub_9565_9564,0.15709876
Line.line_lub_9566_9565,0.15153884
Line.line_lub_9567_9566,0.14116234
Line.line_lub_9568_9027,0.12820015
Line.line_lub_9569_9568,0.11919317
Line.line_lub_9570_9569,0.10883107
Line.line_lub_9571_9570,0.09610497
Line.line_lub_9572_9026,0.08906824
Line.line_lub_9573_9025,0.03318914
Line.line_lub_9574_9573,0.02621998
Line.line_lub_9575_9574,0.0224735
Line.line_new_10001_10255,0.029452583
Line.line_new_10002_10260,0.051237589
Line.line_new_10003_10004,0.071831567
Line.line_new_10004_10270,0.073455457
Line.line_new_10005_10006,0.102556536
Line.line_new_10006_10264,0.135107336
Line.line_new_10007_10271,0.149833216
Line.line_new_10008_10277,0.180679996
Line.line_new_10009_10010,0.211690106
Line.line_new_10010_10283,0.231025906
Line.line_new_10011_10286,0.254194686
Line.line_new_10012_10289,0.281945766
Line.line_new_10013_10293,0.307775506
Line.line_new_10014_10015,0.323122726
Line.line_new_10015_10016,0.367689426
Line.line_new_10016_10017,0.388573426
Line.line_new_10017_10018,0.408303626
Line.line_new_10018_10019,0.428211226
Line.line_new_10019_10020,0.453916426
Line.line_new_10020_10021,0.482096926
Line.line_new_10021_10022,0.505836826
Line.line_new_10022_10023,0.532708426
Line.line_new_10023_10024,0.546177226
Line.line_new_10024_10025,0.552278696
Line.line_new_10025_10291,0.578977596
Line.line_new_10026_10027,0.592856236
Line.line_new_10027_10028,0.619713336
Line.line_new_10028_10029,0.6424173360000001
Line.line_new_10029_10030,0.657825336
Line.line_new_10030_10031,0.681102736
Line.line_new_10031_10032,0.7823827360000001
Line.line_new_10032_10033,0.785774806
Line.line_new_10033_10284,0.8131211060000001
Line.line_new_10034_10035,0.8235442860000001
Line.line_new_10035_10282,0.842848086
Line.line_new_10036_10037,0.8703043060000001
Line.line_new_10037_10281,0.8839143060000001
Line.line_new_10038_10039,0.899812209
Line.line_new_10039_10040,0.935691509
Line.line_new_10040_10041,0.962083909
Line.line_new_10041_10276,0.990493709
Line.line_new_10042_10043,1.013534409
Line.line_new_10043_10273,1.038002209
Line.line_new_10044_10045,1.068726869
Line.line_new_10045_10272,1.090815469
Line.line_new_10046_10047,1.110725689
Line.line_new_10047_10274,1.1397787890000002
Line.line_new_10048_10049,1.1641177290000002
Line.line_new_10049_10275,1.186955729
Line.line_new_10050_10278,1.2086174050000005
Line.line_new_10051_10052,1.232220175
Line.line_new_10052_10280,1.258991375
Line.line_new_10053_10285,1.283079065
Line.line_new_10054_10055,1.306282195
Line.line_new_10055_10287,1.324105395
Line.line_new_10056_10288,1.342651475
Line.line_new_10057_10058,1.36546434
Line.line_new_10058_10059,1.3704836299999998
Line.line_new_10059_10292,1.38563913
Line.line_new_10060_10061,1.40938563
Line.line_new_10061_10295,1.43205593
Line.line_new_10062_10063,1.4531568
Line.line_new_10063_10296,1.4755173
Line.line_new_10064_10297,1.49684669
Line.line_new_10065_10066,1.5191763099999998
Line.line_new_10066_10067,1.5426054099999995
Line.line_new_10067_10298,1.5630283099999998
Line.line_new_10068_10069,1.5831840099999996
Line.line_new_10069_10299,1.5998058099999997
Line.line_new_10070_10071,1.6239727599999998
Line.line_new_10071_10300,1.6509904599999998
Line.line_new_10072_10073,1.679925825
Line.line_new_10073_10301,1.704713625
Line.line_new_10074_10075,1.729765685
Line.line_new_10075_10302,1.756206085
Line.line_new_10076_10077,1.776913645
Line.line_new_10077_10303,1.806638745
Line.line_new_10078_10304,1.828422665
Line.line_new_10079_10080,1.835237312
Line.line_new_10080_10305,1.854572712
Line.line_new_10081_10082,1.876356632
Line.line_new_10082_10306,1.903330032
Line.line_new_10083_10307,1.927069672
Line.line_new_10084_10085,1.964261172
Line.line_new_10085_10086,1.998842772
Line.line_new_10086_10087,2.0236317720000003
Line.line_new_10087_10088,2.0451477720000004
Line.line_new_10088_10089,2.067683972
Line.line_new_10089_10090,2.0911099720000004
Line.line_new_10090_10091,2.1153614720000005
Line.line_new_10091_10092,2.1420487720000003
Line.line_new_10092_10093,2.1632904720000004
Line.line_new_10093_10094,2.182350872
Line.line_new_10094_10095,2.2037938720000003
Line.line_new_10095_10096,2.2329291720000004
Line.line_new_10096_10097,2.2538961720000006
Line.line_new_10097_10098,2.2777229720000007
Line.line_new_10098_10099,2.302228972000001
Line.line_new_10099_10100,2.320509672000001
Line.line_new_10100_10101,2.3431315720000008
Line.line_new_10101_10102,2.367637572000001
Line.line_new_10102_10191,2.3894576720000007
Line.line_new_10103_10104,2.4298786120000004
Line.line_new_10104_10105,2.4414499120000004
Line.line_new_10105_10106,2.4692048120000005
Line.line_new_10106_10107,2.4915164120000006
Line.line_new_10107_10108,2.5178382120000005
Line.line_new_10108_10109,2.5449672120000004
Line.line_new_10109_10110,2.5687379120000005
Line.line_new_10110_10111,2.5909852120000005
Line.line_new_10111_10112,2.6166827120000007
Line.line_new_10112_10113,2.6440372120000006
Line.line_new_10113_10114,2.6705352120000008
Line.line_new_10114_10115,2.6979739120000006
Line.line_new_10115_10116,2.7217580120000004
Line.line_new_10116_10243,2.7439713120000007
Line.line_new_10117_10118,2.769209912000001
Line.line_new_10118_10119,2.791423112000001
Line.line_new_10119_10120,2.813275312000001
Line.line_new_10120_10121,2.850314912000001
Line.line_new_10121_10122,2.8743666120000007
Line.line_new_10122_10123,2.900125312000001
Line.line_new_10123_10124,2.9288108120000005
Line.line_new_10124_10125,2.9579262120000003
Line.line_new_10125_10126,2.9630130520000004
Line.line_new_10126_10127,2.9753427520000004
Line.line_new_10127_10128,2.9914640520000004
Line.line_new_10128_10129,3.017040752
Line.line_new_10129_10130,3.0456306520000003
Line.line_new_10130_10131,3.0706869520000004
Line.line_new_10131_10132,3.0954655520000003
Line.line_new_10132_10133,3.1179630520000003
Line.line_new_10133_10134,3.138726752
Line.line_new_10134_10135,3.1562842520000003
Line.line_new_10135_10136,3.182796752
Line.line_new_10136_10250,3.207114852
Line.line_new_10137_10138,3.2333525520000004
Line.line_new_10138_10139,3.2588745520000004
Line.line_new_10139_10140,3.2840225520000006
Line.line_new_10140_10143,3.3036630520000005
Line.line_new_10141_10142,3.406522052000001
Line.line_new_10143_10141,3.3787912520000005
Line.line_new_10143_10144,3.3787912520000005
Line.line_new_10144_10145,3.4148845520000006
Line.line_new_10145_10311,3.4488617520000004
Line.line_new_10146_10147,3.4706802700000003
Line.line_new_10147_10148,3.4734698200000005
Line.line_new_10148_10149,3.5014673200000006
Line.line_new_10149_10150,3.5231264200000005
Line.line_new_10150_10151,3.5553799200000005
Line.line_new_10151_10230,3.5856846200000003
Line.line_new_10152_10153,3.63996042
Line.line_new_10153_10154,3.662481220000001
Line.line_new_10154_10155,3.682454620000001
Line.line_new_10155_10224,3.7089285200000006
Line.line_new_10156_10157,3.75469362
Line.line_new_10157_10158,3.77547162
Line.line_new_10158_10159,3.79850222
Line.line_new_10159_10160,3.82420432
Line.line_new_10160_10161,3.84523882
Line.line_new_10161_10167,3.87331212
Line.line_new_10162_10163,3.92596102
Line.line_new_10163_10164,3.95342152
Line.line_new_10164_10165,3.97724742
Line.line_new_10165_10166,4.00019962
Line.line_new_10167_10162,3.90077252
Line.line_new_10167_10168,3.90077252
Line.line_new_10168_10169,3.91642162
Line.line_new_10169_10170,3.93767042
Line.line_new_10170_10171,3.95463992
Line.line_new_10171_10172,3.97294292
Line.line_new_10172_10173,3.98238776
Line.line_new_10173_10174,3.99898986
Line.line_new_10174_10175,4.01309796
Line.line_new_10175_10176,4.027916759999999
Line.line_new_10176_10177,4.043835559999999
Line.line_new_10177_10178,4.065807059999999
Line.line_new_10178_10179,4.085507659999999
Line.line_new_10179_10180,4.12334996
Line.line_new_10180_10181,4.12466099
Line.line_new_10181_10182,4.15092769
Line.line_new_10182_10183,4.17192909
Line.line_new_10183_10184,4.19483559
Line.line_new_10184_10185,4.23501509
Line.line_new_10185_10186,4.2565520900000005
Line.line_new_10186_10187,4.28532689
Line.line_new_10187_10188,4.30824139
Line.line_new_10188_10189,4.33478389
Line.line_new_10189_10190,4.36031929
Line.line_new_10192_10193,2.4237755020000007
Line.line_new_10193_10194,2.4490055020000008
Line.line_new_10194_10195,2.470750802000001
Line.line_new_10195_10196,2.493935302000001
Line.line_new_10196_10197,2.514623202000001
Line.line_new_10197_10198,2.541827502000001
Line.line_new_10198_10199,2.5650332020000013
Line.line_new_10199_10200,2.591856802000001
Line.line_new_10200_10201,2.6120111020000016
Line.line_new_10201_10202,2.6357623020000016
Line.line_new_10202_10203,2.6553109020000014
Line.line_new_10203_10204,2.675381402000001
Line.line_new_10204_10205,2.6954890020000013
Line.line_new_10205_10206,2.715568702000001
Line.line_new_10206_10207,2.736995602000001
Line.line_new_10207_10208,2.757710202000001
Line.line_new_10208_10209,2.777711502000001
Line.line_new_10209_10210,2.7996529020000014
Line.line_new_10210_10211,2.822557402000001
Line.line_new_10211_10212,2.8449373020000013
Line.line_new_10212_10213,2.865643202000001
Line.line_new_10213_10214,2.880173602000001
Line.line_new_10214_10215,2.900866502000001
Line.line_new_10215_10216,2.921985802000001
Line.line_new_10216_10217,2.944796102000001
Line.line_new_10217_10218,2.962875802000001
Line.line_new_10218_10219,2.978599202000001
Line.line_new_10219_10220,2.996026102000001
Line.line_new_10220_10221,3.016301802000001
Line.line_new_10221_10222,3.034581902000001
Line.line_new_10222_10223,3.051308402000001
Line.line_new_10224_10156,3.731880920000001
Line.line_new_10224_10225,3.731880920000001
Line.line_new_10225_10226,3.7526517200000007
Line.line_new_10226_10227,3.7664418200000007
Line.line_new_10227_10228,3.779119620000001
Line.line_new_10228_10229,3.790453320000001
Line.line_new_10230_10152,3.61294632
Line.line_new_10230_10231,3.61294632
Line.line_new_10231_10232,3.65389982
Line.line_new_10232_10233,3.68938832
Line.line_new_10233_10234,3.719807120000001
Line.line_new_10234_10235,3.7396233200000006
Line.line_new_10235_10236,3.761088520000001
Line.line_new_10236_10237,3.7859604200000008
Line.line_new_10237_10238,3.8111878200000007
Line.line_new_10238_10239,3.816049370000001
Line.line_new_10239_10240,3.846930570000001
Line.line_new_10242_10241,2.8082058120000006
Line.line_new_10243_10117,2.7567370120000008
Line.line_new_10243_10242,2.7567370120000008
Line.line_new_10243_10244,2.7567370120000008
Line.line_new_10244_10245,2.778009112000001
Line.line_new_10245_10246,2.8022241120000007
Line.line_new_10246_10247,2.8385991120000007
Line.line_new_10247_10248,2.876373912000001
Line.line_new_10248_10249,2.9289558120000008
Line.line_new_10250_10137,3.222397652
Line.line_new_10251_10252,0.0063441
Line.line_new_10252_10253,0.01122095
Line.line_new_10253_10254,0.02300185
Line.line_new_10254_10001,0.023839763
Line.line_new_10255_10256,0.030073139
Line.line_new_10256_10257,0.032795859
Line.line_new_10257_10258,0.040259839
Line.line_new_10258_10259,0.042252969
Line.line_new_10259_10002,0.045200359
Line.line_new_10260_10261,0.051758904
Line.line_new_10261_10262,0.057713744
Line.line_new_10262_10263,0.059012634
Line.line_new_10263_10268,0.060147214
Line.line_new_10264_10265,0.141378706
Line.line_new_10265_10266,0.145240006
Line.line_new_10266_10007,0.148031766
Line.line_new_10267_10005,0.100244686
Line.line_new_10268_10269,0.069323964
Line.line_new_10269_10003,0.071151854
Line.line_new_10270_10267,0.074026486
Line.line_new_10271_10008,0.176856616
Line.line_new_10272_10046,1.095150389
Line.line_new_10273_10044,1.046763769
Line.line_new_10274_10048,1.1429258290000002
Line.line_new_10275_10050,1.1873319050000002
Line.line_new_10276_10042,0.995179509
Line.line_new_10277_10279,0.196381296
Line.line_new_10278_10051,1.2287740050000002
Line.line_new_10279_10009,0.210270696
Line.line_new_10280_10053,1.2663973650000002
Line.line_new_10281_10038,0.8840926090000001
Line.line_new_10282_10036,0.8620884860000001
Line.line_new_10283_10011,0.233721086
Line.line_new_10284_10034,0.819797336
Line.line_new_10285_10054,1.302154765
Line.line_new_10286_10012,0.261891066
Line.line_new_10287_10056,1.334486795
Line.line_new_10288_10057,1.365249575
Line.line_new_10289_10290,0.294331366
Line.line_new_10290_10013,0.298822176
Line.line_new_10291_10026,0.590409496
Line.line_new_10292_10060,1.40361723
Line.line_new_10293_10294,0.317280366
Line.line_new_10294_10014,0.320942976
Line.line_new_10295_10062,1.4355185
Line.line_new_10296_10064,1.47795879
Line.line_new_10297_10065,1.5139896899999998
Line.line_new_10298_10068,1.5761049099999995
Line.line_new_10299_10070,1.6213966099999997
Line.line_new_10300_10072,1.67936326
Line.line_new_10301_10074,1.719950425
Line.line_new_10302_10076,1.771392985
Line.line_new_10303_10078,1.818592745
Line.line_new_10304_10079,1.835137455
Line.line_new_10305_10081,1.864555132
Line.line_new_10306_10083,1.912365272
Line.line_new_10307_10084,1.939730172
Line.line_new_10308_10103,2.4209072420000006
Line.line_new_10309_10146,3.4652755500000003
Line.line_new_10310_10309,3.464812562
Line.line_new_10311_10310,3.4589778520000003
Line.line_new_110_10251,0.001
Line.line_san_11185_11094,0.516973225
Line.line_san_11001_11069,0.6687009349999999
Line.line_san_11002_11001,0.6390306349999999
Line.line_san_11003_11184,1.294716038
Line.line_san_11004_11087,1.294432145
Line.line_san_11005_11194,0.032798805
Line.line_san_11006_11199,0.051822123
Line.line_san_11007_11008,0.0743471099999999
Line.line_san_11008_11206,0.0749481959999999
Line.line_san_11009_11209,0.1037641259999999
Line.line_san_11010_11211,0.139200786
Line.line_san_11011_11213,0.144284958
Line.line_san_11012_11212,0.1536955049999999
Line.line_san_11013_11014,0.2107492449999999
Line.line_san_11014_11015,0.2570659449999999
Line.line_san_11015_11016,0.2780626449999999
Line.line_san_11016_11017,0.2944006449999999
Line.line_san_11017_11018,0.3078438449999999
Line.line_san_11018_11019,0.3122799049999999
Line.line_san_11019_11020,0.326309205
Line.line_san_11020_11021,0.365694505
Line.line_san_11021_11022,0.404902305
Line.line_san_11022_11023,0.447130105
Line.line_san_11023_11063,0.464588405
Line.line_san_11024_11025,0.481150925
Line.line_san_11025_11185,0.494220225
Line.line_san_11026_11027,0.620476225
Line.line_san_11027_11028,0.627402945
Line.line_san_11028_11029,0.6451067450000001
Line.line_san_11029_11030,0.6724911450000001
Line.line_san_11030_11031,0.6979515450000001
Line.line_san_11031_11032,0.7143419450000001
Line.line_san_11032_11033,0.7385532450000002
Line.line_san_11033_11034,0.7467013850000002
Line.line_san_11034_11035,0.7587033850000001
Line.line_san_11035_11036,0.7779521850000001
Line.line_san_11036_11037,0.7956326850000001
Line.line_san_11037_11038,0.8093940850000001
Line.line_san_11038_11039,0.8224927850000001
Line.line_san_11039_11040,0.8351038850000001
Line.line_san_11040_11041,0.8482025850000001
Line.line_san_11041_11042,0.8800603850000002
Line.line_san_11042_11043,0.8964641850000001
Line.line_san_11043_11044,0.9277634850000002
Line.line_san_11044_11045,0.9486742850000002
Line.line_san_11045_11046,0.964090985
Line.line_san_11046_11047,0.989791685
Line.line_san_11047_11048,1.026462785
